444
26429  5362   1113 35005    800   381  1155   611  2238   977   706   683   328   287   128    49    23
26430  4398   1761 35005    700   316   997   572  1744   769   321   563   265   231   126    44    23
26431  2458   1693 35027 980800   114   496   254  1100   494   346   380   174   110    47    16     0
26432  2879    879 35005   1300   197   846   366  1211   259   103   258   128   197    81    71    17
26433  2448    598 35017 984200   135   441   198  1190   484   230   457   133   121    40    35     0
26434  2771    723 35017 984100   130   450   144  1528   519   330   465   171   133    42    35    12
26435  3821   1399 35051 982200   185   684   328  1486  1138   757   634   187   140    52    31    12
26436  3972   1456 35051 982300   162   586   300  1698  1226   761   706   202   130    59    27     6
26437  2539    875 35005   1400   228   737   278  1021   275   154   240   121   138    98    47    27
26438  1455   4525 35013   1900   202   389   219   640     5    81   121   129    89    43    27     0
26439  8705   1426 35035    900   603  2250   853  3989  1010   627  1112   418   379   328   185    77
26440  2471    707 35035    603   161   537   254  1204   315   205   392   148   108    72    25    16
26441  6254   2150 35025   1002   492  1630   949  2430   753   471   600   361   360   202    88    40
26442  6422   2668 35035    500   492  1637  1066  2682   545   511   749   418   382   188    67    29
26443  4415   1061 35015    900   290  1177   458  2037   453   273   510   246   271   160    34    44
26444  6594   2491 35035    301   481  1475   915  2898   825   596   883   435   400   161    45    19
26445  1288    319 35035    602    47   261   203   610   167   155   182    47    69    19     7     0
26446  3636    998 35025   1003   327   882   480  1436   511   301   399   216   243   118    53     6
26447  2208   2197 35035    601   197   392  1016   596     7    20   126    83   117    40    49     0
26448  8002   2247 35035    302   464  1730   956  3618  1234   762  1186   482   460   199    64    37
26449  5503   1332 35035    401   339  1162   614  2623   765   522   817   364   285   143    53     0
26450  2021   1596 35035    200   151   429   306   828   307   347   208   123    75    30    18    45
26451  2868   2412 35035    100   298   623   539  1080   328   267   372   198   225    75     0     0
26452  7906   2550 35025    700   511  1640  1391  3559   805   367   794   447   461   171    68    24
26453  7060   2272 35035    402   550  1714  1056  3017   723   638   805   409   388   200    95    44
26454  5974   3915 35015   1000   515  1480   816  2346   817   564   626   365   316   185    68    42
26455  9806   1118 35013   1301   793  2136  1427  4449  1001   750  1188   620   581   289   109    56
26456  5707   1740 35017 984700   311  1228   503  2747   918   419   912   344   305   136    21    50
26457  6076   1478 35015   1100   436  1437   638  2688   877   621   774   363   375   162    51    27
26458  3194    704 35017 984500   279   791   417  1323   384   305   355   169   157   118    46    21
26459  6574   2581 35017 984300   472  1334  1027  2697  1044   776   940   443   305   128    49    28
26460  4750   2836 35017 984400   401  1061   771  1946   571   565   524   299   246   143    47    23
26461  5587   1396 35013   1400   513  1730   706  2053   585   287   422   237   294   185   108   126
26462  2662    817 35023 988100   173   711   240  1239   299   220   315   147   147    90    37    14
26463  5538   1303 35025    502   483  1359   838  2202   656   569   664   369   287   183    58    17
26464  6099   1928 35025    501   408  1303   884  2794   710   565   865   398   395   138    49     3
26465  1827    640 35017 984800   129   359   212   775   352   167   272   107    77    51    16    13
26466  5870   2793 35025    600   421  1484   593  2319  1053   421   657   333   347   184   102    19
26467  3731   1117 35017 984600   234   820   393  1483   801   338   460   217   196   107    12    27
26468  2982   1507 35025    200   243   740   492  1158   349   271   272   160   165   117    33    28
26469  2489   1861 35025    100   325   551   464   897   252   218   270   132   141    73    23    26
26470  2441    822 35025    400   223   684   358   894   282   252   221   180   181    67    23     6
26471  3306    723 35025    300   237  1002   529  1200   338   266   244   211   153   121    55    48
26472  8641    503 35013   1302   722  2583  1217  3664   455   379   612   500   507   324   173    98
26473  5015   1366 35015    700   384  1263   573  2444   351   265   560   346   310   158    87    12
26474  4406    904 35029    500   260  1041   416  1903   786   455   619   239   204   120    41    34
26475  2896    948 35025    800   215   671   429  1210   371   232   341   193   187    82    30     6
26476  2118    682 35025    900   120   523   204   912   359   184   301    92   105    82    32    13
26477  5351   1611 35013   1500   254   927   756  2662   752   347   747   248   252   112    33    31
26478  4473   1246 35015    200   160   859   280  2049  1125   436   774   255   206    82    23    22
26479  3591   1662 35015    401   221   827   423  1484   636   308   463   206   180   110    49     0
26480  7138   1030 35013   1303   405  1691   753  3554   735   374   828   481   435   216    95    14
26481  5375   1947 35015    300   320  1027   628  2292  1108   725   791   322   267   109    35    17
26482  1487   2958 35015    100   100   303   199   631   254   215   171    92    85    36     3     0
26483  4345    743 35015    402   354   996   629  1784   582   396   556   254   267   123    22    37
26484  6405   3277 35013   1201   439  1321   809  2901   935   565   820   417   335   166    51    31
26485  3323    828 35015    500   258   722   492  1389   462   324   390   233   194    92    11    34
26486  5506   2379 35015    600   504  1317   710  2291   684   424   598   385   315   173    58    38
26487  2078    443 35015    800   164   589   229   855   241   134   192   115   118    65    41    24
26488  3270   1219 35023 988200   286   808   380  1292   504   328   331   194   174    75    46    34
26489  7902   1022 35013    101   617  1975  1092  3374   844   534   907   546   482   245    39    64
26490  3839    512 35013    102   211   946   472  1666   544   253   487   261   228    86    56    25
26491  8755   7289 35013    200   617  1810  1749  3550  1029   746   936   502   433   233   125     0
26492 11066   7103 35013   1202   502  1759  2273  4614  1918  1420  1942   703   509   205    78     8
26493  3441   1849 35013    300   241   621   552  1528   499   428   502   233   151    85    18    17
26494  5647   1898 35013    402   471  1156   946  2030  1044   563   704   400   301   154    55    27
26495  3007    770 35013    401   258   739   532  1050   428   263   265   186   148    98    36    48
26496  2902   4276 35013    500   226   658   532  1202   284   370   346   145   157    69    29    30
26497  6064   2054 35013    700   481  1303  1484  2060   736   647   716   419   296   162    68    43
26498  2776   6413 35013    600   168   562   479  1176   391   424   324   184   122    59    40    14
26499  6514   3166 35013    900   444   816  2998  1669   587  1057   934   323   216   109    38    19
26500  3512   1033 35013    800   227   561  1326  1016   382   414   613   255   159    59    21     0
26501  2997    554 35013   1102   179   594   469  1361   394   330   456   195   139    66    24    14
26502  6063    835 35029    400   416  1565   553  2510  1019   537   730   293   274   208   100    68
26503  2816    974 35013   1000   213   723  1524   350     6    45   110   124    67    29    23     3
26504  2501   1161 35029    600   237   545   356   975   388   288   278   125   115    60    18    50
26505  9193   1392 35013   1101   715  2140  1614  3822   902   682  1012   604   548   299   126    37
26506  5474   1511 35029    100   456  1173   646  2110  1089   591   696   304   272   194    79    22
26507  2594   1456 35029    300   146   547   282   928   691   385   235   132   120    67    30    16
26508  3978    776 35029    200   371  1088   468  1479   572   219   506   223   213   151    62    14
26509  6267    579 35013   1801   560  1929   970  2366   442   158   397   330   348   278   121    92
26510  2876    269 35013   1600   199   691   341  1233   412   161   277   125   178   109    30    40
26511  3248   2019 35013   1701   231   713   310  1610   384   216   404   238   198    81    33    12
26512  5807    959 35013   1802   613  1763   881  2090   460   171   316   271   343   260   121   101
26513  1835    581 35013   1702   189   435   281   698   232   119   158    69    95    71    37    25
26514  6117    734 35013   1804   504  1876   796  2506   435   289   448   285   353   234   113   104
26515  8388    722 35013   1803   893  2621  1363  2945   566   176   391   413   501   344   188   176
26516  2565    360 35013   1703   146   666   262  1171   320   175   180   165   154   121    23    29
26517  9274    480 35013   1704   915  2644  1722  3183   810   212   484   386   521   322   209   227
26518  3491    464 35013   1705   353  1091   511  1318   218    73    81   120   171   157   109    80
63021  5281  35051  4013 112506   692  1110  1392  1825   262   349   437   333   299   175    65    78
